"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
3dc2acbd-e69e-4c71-8096-9b4c63d48f28,5faf4444-81b7-49f6-9f1a-9863753d536b,"#N/A","#N/A",42458b8d-f6ff-411d-ba4f-89df502d396b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3ddaccb7-a010-4e1e-879d-e2b883db81f6,b232b8d9-b3e9-4142-bdca-9348d1b05541,"#N/A","#N/A",4821ef03-5dd0-4ed5-9342-e7074b9623bf,User Needs Help,false,"#N/A",Medium,New problem,On Hold,New Salesforce.com Instance,"#N/A","#N/A","#N/A",Question,"#N/A"
3ddc2959-1ece-41ec-9df5-d2ca6487bb66,bb9fb333-a8ee-4db7-a84f-4e003afa5ab0,"#N/A","#N/A",5a111ef6-98d1-4493-b193-05e756b38939,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3df9c565-4bc3-43b0-aab9-b9b0f1301300,2c9cf275-9109-48d9-ba27-1086b95cb748,"#N/A","#N/A",72d9b7fb-538f-4696-bca5-f5af054e2a31,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3ebc10dd-dba6-41a0-85e7-a818331e0794,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A","#N/A",f148473e-6a5d-462f-9559-4f5ae384feb0,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3f2de7da-ee91-4ac5-9e3c-e12b899d0fe1,bd7aff28-8cb6-400f-89ef-20a245f7806b,"#N/A","#N/A",fc5ec0c1-d287-4c20-a43a-351da0f2b441,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3f3bf6bc-eb15-454e-b34f-0f4fa40f9d5c,af60d540-c19b-44ba-9e54-bb1635c79a22,"#N/A","#N/A",4a5d9c30-91e1-4e41-9886-8b2be5abf102,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f4b209b-0b4e-4170-a777-b2e1f23aa712,6f9aeece-ba0d-45b9-afd8-9edbc95a49e7,"#N/A","#N/A",7ead1ba8-7dc9-4101-a608-357076b66052,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f4fcffa-fa61-4dee-b6b9-2893d496a262,7a6e4a63-ae0e-49a1-baed-3d04ca501875,"#N/A","#N/A",d2bb884f-14db-4400-a0c5-f32bc05fa405,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3f9da784-b3b3-490a-bb49-927bb3615f58,27b17a86-bb2f-4de7-bd11-ad6772518679,"#N/A","#N/A",58a40aea-17d0-494a-9a68-08f3853c1b95,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3fc6cbbe-c960-44a6-9c69-a7fa37c225e2,8c6de8bb-5a6e-4695-a565-8a97fde348a9,"#N/A","#N/A",1382d06b-1920-46f9-bd1a-8983f66b04c5,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3fcdce8e-5659-44b0-9e05-0082cd5c9aea,8988155c-2f4b-4674-b884-b4afcb96d5f4,"#N/A","#N/A",24079948-ce93-4823-8c9d-d163625698bd,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
40005c0e-4cd8-439a-94f7-3578b8f76303,5fc8553f-5340-4afa-9995-cc5c256a1447,"#N/A","#N/A",53dbc184-a323-4517-9ad4-a37f4eb6706f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
40428414-c89a-4f91-bcdf-f19b00ed6c38,7a6e4a63-ae0e-49a1-baed-3d04ca501875,"#N/A","#N/A",5389288e-6017-47d9-a59b-f07c6889a4be,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
405469d9-d29e-423f-9b20-8448e07917e3,520c26e8-43a5-4fe1-b29e-143a84d0d66c,"#N/A","#N/A",c5774a4c-4649-4ebc-b27d-f12f3ef675d5,User Needs Help,false,"#N/A",Medium,New problem,New,Quickmerge Setup,"#N/A","#N/A","#N/A",Problem,"#N/A"
406ff388-25a1-41fd-9742-e578dec023f9,5fc8553f-5340-4afa-9995-cc5c256a1447,"#N/A","#N/A",c78f28d4-1077-4006-9634-0e9b24a44975,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
40a48367-5d6f-4740-b8a0-08966bdea384,9d51d4d8-2c6a-40d4-b2c4-116bf1feef82,"#N/A","#N/A",2bec35ea-e051-44e5-b693-f8242c6f4c8f,"#N/A",false,"#N/A",Medium,"#N/A",Rejected,License Expired,"#N/A","#N/A","#N/A",Problem,"#N/A"
41162bb7-78a1-459e-afb2-ea8320f290ca,9116998f-eb4c-480a-80e0-77343e4df9f4,"#N/A","#N/A",c91b8f25-2fee-416f-ac80-ec30c252a99c,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
412c4e4d-5e48-4c8f-b9e5-497ae58ca313,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A",26af3f8d-eebc-430a-821e-00e3e174308d,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
41308e91-728d-4d85-ad53-ce2f436943e5,27b17a86-bb2f-4de7-bd11-ad6772518679,"#N/A","#N/A",08198b4f-ba47-452b-bc61-0dc3aaf445f4,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
414235d6-a62c-43d1-a8b2-b1ac0f63689b,048b03b2-d152-453c-8216-2b8272a9397f,"#N/A","#N/A",9d559fb8-a3b4-4fbe-b7ff-d2229d7b29f0,User Needs Help,false,"#N/A",Medium,New problem,Approved,Sporadically Blank User and Org fields on output,"#N/A","#N/A","#N/A",Problem,"#N/A"
415b48f0-cf3b-4cd7-94d0-303f3166ac40,70c7e29d-2786-4b2c-ab11-484d30ea5aed,"#N/A","#N/A",b50b9492-70de-4315-8a56-10b1a02a91bf,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
415c2284-4207-4ea7-93ec-a7016554e65e,bb9fb333-a8ee-4db7-a84f-4e003afa5ab0,"#N/A","#N/A",56492e80-ddd6-4a6a-8e58-27c6707484b2,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
4183a626-40b5-4c41-8c0e-3ca594e52fd8,790911e2-b3a9-48c3-b31c-393bf92e323c,"#N/A","#N/A",febec583-0fa4-4fec-8560-0386e6a2d0c6,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
41f2a59f-65d8-4b5a-ac1a-93bef8f611c6,b11ff636-8213-4489-b0a5-8a6f6e513057,"#N/A","#N/A",02a35bbf-d39a-43d7-bd88-c993878053c0,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
41ffcef6-5f25-456c-b43b-c3322fe5db32,62182832-1860-413c-bff0-d887381c7ac6,"#N/A","#N/A",138d762e-1bb4-4867-a885-b8a5b06f7ec3,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
4211dd77-c99b-4835-ad70-5cff428b881d,23f8d550-d0ba-412a-9cd0-aa080ca12c13,"#N/A","#N/A",31c42aee-dfbb-4f5d-8e6a-e6f84d9c12e8,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
421da2a7-9afc-4ba2-8403-0bd0aac7598f,735283ce-53b6-426e-867f-4337ee555bd6,"#N/A","#N/A",3a733fe0-8206-47d9-bb01-eccd7ee69143,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
426a590c-51f1-4391-9654-6a1a2433c01f,a9160ca8-d09c-4220-96cb-50b2ff4e51d6,"#N/A","#N/A",b7fdb123-3970-4446-9ac1-d5a74cb35958,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
42727a79-683d-47ca-baf1-20d63b5adc51,9d51d4d8-2c6a-40d4-b2c4-116bf1feef82,"#N/A","#N/A",c6c282c8-d8d6-43d3-b0c6-05b8f265be4b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
4272de68-9fa3-42b8-b0c4-6ed16e2126d5,3b972796-44cd-4eca-946a-8942d6c7bf20,"#N/A","#N/A",a0a348a7-5dc3-4afb-a532-dc08440fa3ec,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
4277495b-39e0-4422-bd78-bb157e945f58,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A","#N/A",04e33cf9-9fa3-443e-968e-12e257580987,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
429838f8-25b5-4d04-802f-fa10173df756,f6b765fb-c449-416a-aa71-886da6094d24,"#N/A","#N/A",19628f02-06a5-4b65-ab57-8864cbaf5c20,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
42b3f6c8-2d3a-47e4-bd85-d2b96eb5854a,d225c100-912d-4fe8-9b80-c8df2aaca625,"#N/A","#N/A",6fad320e-8522-40e8-9797-af510f0342cc,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
4302b0d7-625c-40a0-b6c2-83fbc0af50e4,8b24c6f6-f2d3-470b-852e-4e888cd4ecdf,"#N/A","#N/A",60032541-0f9c-4381-8eef-32a94af4f52f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
4306cdc9-2b57-4d7e-8595-782c1c9e14d5,6ffc658c-199b-4f0d-b816-08b9ede14787,"#N/A","#N/A",3e6e2388-705c-4b8b-824b-20c892edbd9f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
430933b8-9ee0-4257-afab-2ffa083fcb64,49306b27-9905-4425-9f20-0c781ee74c18,"#N/A","#N/A",7594f128-86c4-461f-8a35-8b143c74f290,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
437fbf75-fcea-42fe-a583-5c1efff64fdd,ac7e3231-86ff-4503-82b8-5d3e2642aabd,"#N/A","#N/A",3e2b27cf-fca9-4d74-8fa6-413030b17c63,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
43a91bd9-be9e-45eb-8eb8-f7362a94e8c1,2e6a8333-ae19-48f6-a7e4-9e5fa8a7161d,"#N/A","#N/A",5389288e-6017-47d9-a59b-f07c6889a4be,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
43bdbbcb-f5b3-4188-aaee-58e0cdf3535c,729ca886-7925-42c1-8501-940a6180d96a,"#N/A","#N/A",ae02581f-723c-47a5-8784-f53518693e49,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
43d3200e-2c16-4e06-ad71-4453b848b46b,8d3fc963-e0e3-4939-a7dd-a3d507e09a21,"#N/A","#N/A",cae43bfa-a039-4f8a-b896-c8cef298b3e1,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
43d88c91-8c68-48c9-a1d4-63906cec995c,3c797f68-a812-4c9d-83a2-6456e9213e9d,"#N/A","#N/A",98cd73c2-0ea2-44cd-97d0-a104b60a24af,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
440230b7-7863-4d10-aad2-40898db462bf,c109dc23-dad4-4699-bf8a-8a2694d617c3,"#N/A","#N/A",bb306d2d-7fee-4cc5-a702-9acaff5d8bb2,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
44263a90-f084-44a4-a789-6e554c3f6fa5,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A","#N/A",5ff30481-5a61-4a31-80e3-cac4913c180c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
44362405-f78e-4e5c-b3b8-a72ffe5a2b3c,dbc8d574-886a-46bb-8a74-52a2c6472ca2,"#N/A","#N/A",495af5c2-df02-40c4-b4f7-46a24dac8a34,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
44457f26-6221-43bd-a459-20e492e394b2,d225c100-912d-4fe8-9b80-c8df2aaca625,"#N/A","#N/A",6d461463-4eca-4559-a397-9beb60ebf6f9,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
445bd833-3f4c-43fd-bd20-68431764ff5b,bae03865-f2de-45dd-a6b7-52b75996aa77,"#N/A","#N/A",80dae4c5-25e8-4282-81e7-8ca9f2fc5c33,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
44910187-28ff-4561-9fd6-b26db17c5949,d0cbe96f-9a4d-42d3-b224-fe9649d71dc9,"#N/A","#N/A",4821ef03-5dd0-4ed5-9342-e7074b9623bf,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
44c8e8ff-fc8e-4419-ae5e-f1242d9292b6,1314baf4-d6b7-4cbc-85ee-83cdb321887d,"#N/A","#N/A",7a7e62a8-28d0-4286-b510-b01f0e886c4d,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
44db3524-55c8-400b-be19-6ee27754e416,9d51d4d8-2c6a-40d4-b2c4-116bf1feef82,"#N/A","#N/A",27e5a071-6a4d-4f9c-89f1-cea3be9dddf6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
453efd57-157e-4467-9830-2ca04f6fdc8d,27268ac1-1cea-44d5-8b8c-04b6b2973da9,"#N/A","#N/A",5e1375d9-62da-40e2-a4fa-b24f34935912,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
456b3c08-524b-480d-8c87-316f6822267e,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A",59a6a125-3584-40b8-9104-f1cf5d75a133,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
45b20c18-6cb2-40e9-a772-c3e5db9df0ea,90005ae8-985e-4232-ae1e-dce270069575,"#N/A","#N/A",9d559fb8-a3b4-4fbe-b7ff-d2229d7b29f0,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
45bd7711-3fe0-4deb-9f22-c0ef27a161aa,905b1a0b-da8b-4abd-9bde-82cd78e790ce,"#N/A","#N/A",63ba9ea2-4555-4634-830e-96060950db01,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
45ce636c-346c-48d0-ac04-c0f66109019c,9bcfd0ac-5f88-4375-824b-739bdda974bb,"#N/A","#N/A",456c35e2-d369-4f2a-bbce-132cea64402d,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
45e6692f-13e9-4022-860e-5ed8c97aa182,d9eb05f5-52de-4ace-bfd9-e1481b33a691,"#N/A","#N/A",3bccab51-9db0-468a-8ba8-4179a87592fb,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
4604436e-3fed-4160-bf12-b9dbc48d476f,9b90a7db-b9d6-4db4-a10b-b65b99354f15,"#N/A","#N/A",6f4da3c1-d019-424e-a1c0-b295225d0b25,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
46058edf-93cb-4282-bdfe-4747e131d8f0,23f8d550-d0ba-412a-9cd0-aa080ca12c13,"#N/A","#N/A",b02ea74c-498d-4f45-b71f-7c99765f3b2b,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
460ed97e-a160-4a2e-a3dd-81e0521ab38a,37c2cf72-e0a1-4335-9074-0563fe0038d7,"#N/A","#N/A",f30a5de6-d8b8-499e-a00d-12533a49c7b0,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
46627579-cf65-439a-b99c-a82ad1b2e161,62182832-1860-413c-bff0-d887381c7ac6,"#N/A","#N/A",26d17455-39f9-484c-bfdc-3eefc9dbf5c7,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
469e8a94-ff9c-4eb1-8ddb-c2e684eb8ba1,23f8d550-d0ba-412a-9cd0-aa080ca12c13,"#N/A","#N/A",2f7f88c9-e802-459e-aee2-8fcdf39baad2,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
46a4e056-5e13-4b9e-b8d2-80f9f3443e46,24c9aa58-5adc-41aa-84e4-cebed306d136,"#N/A","#N/A",d4e39a02-69ef-44a7-b879-2d38469f6d01,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
46b4ce74-5800-47a8-b00f-ac98b2a4f337,35d412dd-7f2a-4d7d-aa74-1631384f297c,"#N/A","#N/A",16250c87-76a2-461f-ae56-a949124bc83a,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
46c4ab93-55cc-487a-8179-8b0471ae8d85,97771b19-2e50-4bce-ad7b-71325b000a4b,"#N/A","#N/A",9bbf00d6-ba0d-47ca-9944-e3a4924100e8,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
46f7fbfe-d0ae-4d3a-ad87-3cac091e1559,97771b19-2e50-4bce-ad7b-71325b000a4b,"#N/A","#N/A",94ff1c47-040f-4c48-8cd5-3ae65cfc1117,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
46fff889-26af-4bc8-bb0f-1c5693cf508b,9851b49a-47e8-4dce-b811-06669170ad67,"#N/A","#N/A",f06a018d-7593-4c15-ae44-99dd0480b535,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
471a9b7b-c1d5-4054-b9fe-2350d400dab6,d0d48bb8-163e-4f5e-a858-abbf9fbc38f3,"#N/A","#N/A",c272dd18-9050-46b0-b664-8e26b01ded4c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
473910f0-5313-480f-a8d6-e2e9c09141cb,f6b765fb-c449-416a-aa71-886da6094d24,"#N/A","#N/A",0104b935-63f0-4a29-8174-dcc5c587c91e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
